"2134835-NGRAMS1.txt","The Costs and Benefits of Government Expenditures For Family Planning Programs"
"2134881-NGRAMS1.txt","Administrative, Counseling and Medical Practices in National Abortion Federation Facilities"
"2135079-NGRAMS1.txt","Ultrasound Imaging During Pregnancy"
"2135871-NGRAMS1.txt","Characteristics and Attitudes of Early Contraceptive Implant Acceptors in Texas"
"2673783-NGRAMS1.txt","Adverse Childhood Experiences and Sexual Risk Behaviors in Women: A Retrospective Cohort Study"
"2953351-NGRAMS1.txt","Can Statutory Rape Laws be Effective in Preventing Adolescent Pregnancy?"
"2991502-NGRAMS1.txt","Multiple Sexual Partners Among U.S. Adolescents and Young Adults"
"2133673-NGRAMS1.txt","Teenagers, Sex and Contraception"
"2133995-NGRAMS1.txt","Illegal Abortions in the United States: 1972-1974"
"2134071-NGRAMS1.txt","New York City's In-Hospital Family Planning Program"
"2134948-NGRAMS1.txt","Screening for Sexually Transmitted Diseases by Family Planning Providers: Is it Adequate and Appropriate?"
"2135170-NGRAMS1.txt","The Need and Unmet Need for Infertility Services in the United States"
"2135397-NGRAMS1.txt","Tailoring Family Planning Services to the Special Needs of Adolescents"
"2135746-NGRAMS1.txt","Hispanic Ethnic Groups Face Variety of Serious Health, Social Problems"
"2136225-NGRAMS1.txt","Taking Family Planning Services to Hard-to-Reach Populations"
"2991556-NGRAMS1.txt","Provider Attitudes Toward Dispensing Emergency Contraception in Michigan's Title X Programs"
"2134552-NGRAMS1.txt","Abortions Preventable by Contraceptive Practice"
"2135755-NGRAMS1.txt","Determinants of Unintended Childbearing Among Ever-Married Women In the United States: 1973-1988"
"2136224-NGRAMS1.txt","Nonmarital Childbearing in the 1980s: Assessing the Importance of Women 25 and Older"
"2648235-NGRAMS1.txt","Acceptability of a Novel Vaginal Microbicide during a Safety Trial among Low-Risk Women"
"2133621-NGRAMS1.txt","Need for Publicly Financed Family Planning Services as Measured by Seven Area Surveys"
"2133740-NGRAMS1.txt","View from Washington: Reorganization, Consolidation--Or Both?"
"2134042-NGRAMS1.txt","Population Education in U.S. Schools: A Status Report"
"2135018-NGRAMS1.txt","Avoiding Unnecessary Repeat Cesarean Deliveries May Help Stem Overall Rise in C-Section Rates"
"2135560-NGRAMS1.txt","Weighing the Evidence on the Pill and Breast Cancer"
"2135640-NGRAMS1.txt","Does Family Interaction Prevent Adolescent Pregnancy?"
"2135757-NGRAMS1.txt","Condom Use with Regular and Casual Partners among Women Attending Family Planning Clinics"
"2136228-NGRAMS1.txt","Risk of Low Birth Weight Rises Among Infants with Mother and Siblings of Low Birth Weight"
"2133623-NGRAMS1.txt","Contraception after Abortion"
"2134270-NGRAMS1.txt","Contraceptive Services for Adolescents: An Overview"
"2135527-NGRAMS1.txt","The Delivery of Family Planning Services in the United States"
"2136277-NGRAMS1.txt","Characteristics of Injectable Contraceptive Users in a Low-Income Population in Texas"
"2648176-NGRAMS1.txt","Using Randomized Designs to Evaluate Client-Centered Programs to Prevent Adolescent Pregnancy"
"2133799-NGRAMS1.txt","Two Years' Experience with a Liberal Abortion Law: Its Impact on Fertility Trends in New York City"
"2133819-NGRAMS1.txt","Sterilization Associated with Induced Abortion: JPSA Findings"
"2133832-NGRAMS1.txt","Health Insurance for Abortion Costs: A Survey"
"2133937-NGRAMS1.txt","Can Mass Media Advertising Increase Contraceptive Use?"
"2133970-NGRAMS1.txt","Can State-Administered Programs Achieve the National Goal?"
"2134063-NGRAMS1.txt","Research in Reproductive Biology and Contraceptive Technology: Present Status and Needs for the Future"
"2134998-NGRAMS1.txt","The War Between the Women"
"2135452-NGRAMS1.txt","Consistency of Condom Use for Disease Prevention among Adolescent Users of Oral Contraceptives"
"2135574-NGRAMS1.txt","AIDS Knowledge, Perceived Risk and Prevention among Adolescent Clients of a Family Planning Clinic"
"2136073-NGRAMS1.txt","Demographic Characteristics of Heterosexuals with Multiple Partners: The National AIDS Behavioral Surveys"
"2991662-NGRAMS1.txt","Impact of a High School Condom Availability Program on Sexual Attitudes and Behaviors"
"2134185-NGRAMS1.txt","Pregnancy, Teenagers and the Law, 1976"
"2134814-NGRAMS1.txt","Women Who Have Had Abortions"
"2135032-NGRAMS1.txt","Comprehensive Programs for Pregnant Teenagers and Teenage Parents: How Successful have they Been?"
"2135806-NGRAMS1.txt","Fathers of Children Born to Young Urban Mothers"
"2136275-NGRAMS1.txt","Gender, Race, Class and Self-Reported Sexually Transmitted Disease Incidence"
"2991523-NGRAMS1.txt","Does the Timing of the First Family Planning Visit Still Matter?"
"2991610-NGRAMS1.txt","Teenage Childbearing Is Not So Bad After All...Or Is It? A Review of the New Literature"
"2991612-NGRAMS1.txt","Abortion Reporting in the United States: An Examination of the Federal- State Partnership"
"2134256-NGRAMS1.txt","Fourth International Conference on Voluntary Sterilization"
"2134537-NGRAMS1.txt","Institutional Factors Affecting Teenagers' Choice and Reasons for Delay in Attending a Family Planning Clinic"
"2134639-NGRAMS1.txt","Publicly Funded Abortions in FY 1980 and FY 1981"
"2134729-NGRAMS1.txt","Fertility-Related State Laws Enacted in 1982"
"2134770-NGRAMS1.txt","Depo-Provera: New Developments in a Decade-Old Controversy"
"2135739-NGRAMS1.txt","Levels of Sexual Activity Among Adolescent Males in the United States"
"2135826-NGRAMS1.txt","How Well Do Women Comply with Oral Contraceptive Regimens?"
"2953379-NGRAMS1.txt","Screening Criteria for Chlamydia Trachomatis In Family Planning Clinics: Accounting for Prevalence and Clients' Characteristics"
"2133709-NGRAMS1.txt","Availability of Family Planning Services The Key to Rapid Fertility Reduction"
"2133974-NGRAMS1.txt","Psychiatric Sequelae to Term Birth and Induced Early and Late Abortion: A Longitudinal Study"
"2134064-NGRAMS1.txt","Counseling and Referral for Legal Abortion in California's Bay Area"
"2134183-NGRAMS1.txt","Mortality Associated with the Control of Fertility"
"2134390-NGRAMS1.txt","How Many Children Do Couples Really Want?"
"2135292-NGRAMS1.txt","Second Pregnancies Among Teenage Mothers"
"2135925-NGRAMS1.txt","Multiple Heterosexual Partners and Condom Use among Hispanics and Non-Hispanic Whites"
"2673719-NGRAMS1.txt","Tubal Sterilization in the United States, 1994-1996"
"2953377-NGRAMS1.txt","Men's Behavior Change Following Infection With a Sexually Transmitted Disease"
"2133710-NGRAMS1.txt","Ethnic Group and Welfare Status of Women Sterilized in Federally Funded Family Planning Programs, 1972"
"2133837-NGRAMS1.txt","Staffing Patterns and Clinic Efficiency"
"2134555-NGRAMS1.txt","Studies Continue to Explore Possible Association Between Pill and Breast Cancer; Most Find None"
"2134567-NGRAMS1.txt","Women's Reactions to Pregnancy"
"2134751-NGRAMS1.txt","Puerto Rico: Recent Trends in Fertility and Sterilization"
"2134847-NGRAMS1.txt","Mortality Associated with Fertility and Fertility Control: 1983"
"2134966-NGRAMS1.txt","Delayed Prenatal Care and Place of First Visit: Differences by Health Insurance and Education"
"2135718-NGRAMS1.txt","Sexual Abuse as a Factor in Adolescent Pregnancy and Child Maltreatment"
"2135825-NGRAMS1.txt","Evaluating Adolescent Pregnancy Programs: Rethinking Our Priorities"
"2135907-NGRAMS1.txt","Are Primary Care Residents Adequately Prepared to Care for Women of Reproductive Age?"
"2135989-NGRAMS1.txt","Adolescent Males' Orientation Toward Paternity and Contraception"
"2136037-NGRAMS1.txt","Changes in the Planning Status of Births To Ever-Married U.S. Women, 1982-1988"
"2136158-NGRAMS1.txt","Exploring Norms and Beliefs Related to AIDS Prevention Among California Hispanic Men"
"2136276-NGRAMS1.txt","Knowledge and Perceptions of Medical Abortion Among Potential Users"
"2673752-NGRAMS1.txt","Teenage Childbearing and Long-Term Socioeconomic Consequences: A Case Study in Sweden"
"2673766-NGRAMS1.txt","Risk Factors for HIV and Other Sexually Transmitted Diseases among Adolescents in St. Petersburg, Russia"
"2991695-NGRAMS1.txt","Sexual Intercourse, Abuse and Pregnancy Among Adolescent Women: Does Sexual Orientation Make a Difference?"
"2134027-NGRAMS1.txt","Mental Health and Family Planning"
"2134553-NGRAMS1.txt","Your Parents or the Judge: Massachusetts' New Abortion Consent Law"
"2134703-NGRAMS1.txt","Postpartum and Postabortion Psychotic Reactions"
"2134924-NGRAMS1.txt","Teenage Childbearing and Welfare: Preventive and Ameliorative Strategies"
"2134980-NGRAMS1.txt","Estimating the Public Costs of Teenage Childbearing"
"2135175-NGRAMS1.txt","Staffing Patterns in Family Planning Clinics: Which Model is Best?"
"2135488-NGRAMS1.txt","Population and Family Planning: An International Perspective"
"2135526-NGRAMS1.txt","The Delivery of Family Planning Services in Ontario and Quebec"
"2135558-NGRAMS1.txt","The Geographic Distribution of U.S. Hospitals with Abortion Facilities"
"2136143-NGRAMS1.txt","III. Multiple Sexual Partners among Blacks in High-Risk Cities"
"2991571-NGRAMS1.txt","Women's Experience and Satisfaction with Emergency Contraception"
"2991628-NGRAMS1.txt","Factors Influencing the Delivery of Abortion Services in Ontario: A Descriptive Study"
"3030191-NGRAMS1.txt","Differences in Teenage Pregnancy Rates among Five Developed Countries: The Roles of Sexual Activity and Contraceptive Use"
"2133766-NGRAMS1.txt","Family Planning in a Rural Nurse-Midwifery Program"
"2133779-NGRAMS1.txt","Abortion Counseling and Behavioral Change"
"2133830-NGRAMS1.txt","AFDC, Family Allowances and Illegitimacy"
"2134295-NGRAMS1.txt","The Repeat Abortion Patient"
"2134345-NGRAMS1.txt","Contraceptive Failure Among Married Women in the United States, 1970-1973"
"2134566-NGRAMS1.txt","After the Hyde Amendment: Public Funding for Abortion in FY 1978"
"2134765-NGRAMS1.txt","The Nurse Practitioner in Planned Parenthood Clinics"
"2136260-NGRAMS1.txt","How Old Are U.S. Fathers?"
"2673721-NGRAMS1.txt","Increasing Access to Emergency Contraception through Community Pharmacies: Lessons from Washington State"
"3030192-NGRAMS1.txt","Socioeconomic Disadvantage and Adolescent Women's Sexual and Reproductive Behavior: The Case of Five Developed Countries"
"2134850-NGRAMS1.txt","Sterilization in Quebec"
"2134916-NGRAMS1.txt","Contraception--The Morning After"
"2134931-NGRAMS1.txt","Wrongful Birth and Wrongful Conception: The Legal and Moral Issues"
"2134933-NGRAMS1.txt","Observation: Contraceptive Method Use Following an Abortion"
"2135400-NGRAMS1.txt","Documents"
"2135499-NGRAMS1.txt","Hormonal Implants Prove to be Highly Acceptable, Although Nearly All Users Experience Side Effects"
"2135747-NGRAMS1.txt","Among Women Over 30, Rate of First Births Rose Strongly with Education"
"2135782-NGRAMS1.txt","One in Seven 6th-12th Graders Had an Unwanted Sexual Encounter, Including One in Five Females"
"2648146-NGRAMS1.txt","Older, but Not Wiser: How Men Get Information about AIDS and Sexually Transmitted Diseases after High School"
"2673751-NGRAMS1.txt","Manifestations of Poverty and Birthrates among Young Teenagers in California Zip Code Areas"
"2991696-NGRAMS1.txt","Live Births Resulting from Unintended Pregnancies: Is There Variation Among States?"
"2133617-NGRAMS1.txt","The State of Organized Family Planning Programs in the United States, 1973"
"2133778-NGRAMS1.txt","The Population Commission Report"
"2134218-NGRAMS1.txt","Birth Planning in China"
"2134378-NGRAMS1.txt","Contraceptive Use in the United States, 1973-1976"
"2134949-NGRAMS1.txt","Public Funding of Contraceptive, Sterilization and Abortion Services, 1985"
"2134965-NGRAMS1.txt","A Review of Maternity Care Programs in Western Europe"
"2135578-NGRAMS1.txt","Many Americans Oppose Government Intervention In Both Abortion Rights, but Endorse Some Restrictions"
"2135661-NGRAMS1.txt","The Effectiveness of Contingency-Planning Counseling"
"2135680-NGRAMS1.txt","Effects of State Welfare, Abortion and Family Planning Policies on Premarital Childbearing Among White Adolescents"
"2136259-NGRAMS1.txt","Short-Term Acceptability of the Female Condom Among Staff and Patients at a New York City Hospital"
"2133820-NGRAMS1.txt","Interdigitation of Mental Health and Family Planning Services"
"2134711-NGRAMS1.txt","Parental Involvement: Selling Family Planning Clinics Short"
"2135343-NGRAMS1.txt","Public Benefits and Costs of Government Funding for Abortion"
"2135435-NGRAMS1.txt","Teenage Pregnancy in Canada, 1975-1987"
"2135481-NGRAMS1.txt","Unintended Pregnancy in America and Abroad"
"2135529-NGRAMS1.txt","Despite Improvements in Knowledge About AIDS, Americans Still Fear Casual Contact with Carriers"
"2135609-NGRAMS1.txt","At Pill's 30th Birthday, Breast Cancer Question is Unresolved"
"2135972-NGRAMS1.txt","The Relationship of Substance Use to Sexual Activity Among Young Adults in the United States"
"2136162-NGRAMS1.txt","Vasectomy and Prostate Cancer: More Questions Than Answers"
"3030195-NGRAMS1.txt","Understanding What Works and What Doesn't in Reducing Adolescent Sexual Risk-Taking"
"2134210-NGRAMS1.txt","Teenagers: Fertility Control Behavior and Attitudes Before and After Abortion, Childbearing Or Negative Pregnancy Test"
"2134254-NGRAMS1.txt","Family Planning Visits to Private Physicians"
"2135222-NGRAMS1.txt","Portrait of U.S. Fertility Shows Average Number of Births, Family-Size Differences are Shrinking"
"2135235-NGRAMS1.txt","Project Redirection: Evaluation of a Comprehensive Program for Disadvantaged Teenage Mothers"
"2135474-NGRAMS1.txt","Births to Women in Their Middle and Late 30s have Risen Among Both Blacks and Whites Since 1980"
"2135704-NGRAMS1.txt","Young U.S. Adults Marry Considerably Later, Live With Parents Longer Than Counterparts in the 1960s"
"2135842-NGRAMS1.txt","A Medical Record Linkage Analysis of Abortion Underreporting"
"2991554-NGRAMS1.txt","Pregnancies Averted Among U.S. Teenagers by the Use of Contraceptives"
"2991629-NGRAMS1.txt","Family Planning Service Provision in Rural Areas: A Survey in Washington State"
"2133744-NGRAMS1.txt","Straightening Out the Data Maze Family Planning Style"
"2133833-NGRAMS1.txt","West Virginia's Approach to a Statewide Family Planning Program"
"2134234-NGRAMS1.txt","Informed Consent for Fertility Control Services"
"2134507-NGRAMS1.txt","Training in Induced Abortion by Obstetrics and Gynecology Residency Programs"
"2135974-NGRAMS1.txt","Predictors of Condom Acquisition After an STD Clinic Visit"
"2136127-NGRAMS1.txt","High-Risk Sexual Behavior Among Young Urban Students"
"2673782-NGRAMS1.txt","Timing of Alcohol and Other Drug Use and Sexual Risk Behaviors among Unmarried Adolescents and Young Adults"
"2991680-NGRAMS1.txt","Issues in Statutory Rape Law Enforcement: The Views of District Attorneys in Kansas"
"2133671-NGRAMS1.txt","Family Planning, Yes!...but..."
"2133815-NGRAMS1.txt","4. Alternative Assumptions for Estimating Need, 1973"
"2133909-NGRAMS1.txt","S.2108: Capitol Hill Debates the Future of Population and Family Planning"
"2133934-NGRAMS1.txt","Contraceptive Research: A Male Chauvinist Plot?"
"2134883-NGRAMS1.txt","Low Fertility in Europe: A Report from the 1981 IUSSP Meeting"
"2134951-NGRAMS1.txt","Three New Studies Produce Conflicting Findings on Link Between Pill Use and Later Breast Cancer"
"2135002-NGRAMS1.txt","Public Funding of Contraceptive, Sterilization and Abortion Services, 1982"
"2135216-NGRAMS1.txt","The Holy War"
"2135309-NGRAMS1.txt","State Laws and the Provision of Family Planning and Abortion Services in 1985"
"2135359-NGRAMS1.txt","Characteristics of U.S. Women Having Abortions, 1982-1983"
"2135608-NGRAMS1.txt","Trends in Use of Oral Contraceptives--Data from the 1987 National Health Interview Survey"
"2135906-NGRAMS1.txt","The Impact of an Increase in Family Planning Services on the Teenage Population of Philadelphia"
"2136222-NGRAMS1.txt","Medicaid Coverage of Maternity Care for Aliens in California"
"2953364-NGRAMS1.txt","Consistency of Condom Use Among Users of Injectable Contraceptives"
"2991607-NGRAMS1.txt","Family Communication About Sex: What are Parents Saying and Are Their Adolescents Listening?"
"2133706-NGRAMS1.txt","Medicaid Coverage of Abortions in New York City: Costs and Benefits"
"2133897-NGRAMS1.txt","Offering Family Planning at the Work Site"
"2133987-NGRAMS1.txt","Trends in Contraceptive Practice: 1965-1973"
"2134148-NGRAMS1.txt","Estimating the Need for Family Planning Services Among Unwed Teenagers"
"2134232-NGRAMS1.txt","Sterilization in the United States"
"2134407-NGRAMS1.txt","The Specification of Fertility Planning Status"
"2134432-NGRAMS1.txt","Early Childbearing and Educational Attainment"
"2134513-NGRAMS1.txt","Birth Planning Success: Motivation and Contraceptive Method"
"2134801-NGRAMS1.txt","Tubal Sterilization and Hysterectomy"
"2135105-NGRAMS1.txt","Selective Screening for Chlamydia trachomatis Infection in Nonurban Family Planning Clinics in Wisconsin"
"2135121-NGRAMS1.txt","Some Organizational Alternatives to Increase Support for Reproductive and Contraceptive Research"
"2135195-NGRAMS1.txt","The Next Contraceptive Revolution"
"2135510-NGRAMS1.txt","Risk Behaviors for HIV Infection in Clients of Pennsylvania Family Planning Clinics"
"2136093-NGRAMS1.txt","To Use or Not Use Combined Hormonal Oral Contraceptives During Lactation"
"2136126-NGRAMS1.txt","Evaluation of a Program for Prenatal Care Case Management"
"2648177-NGRAMS1.txt","Long-Term Outcomes of an Abstinence-Based, Small-Group Pregnancy Prevention Program in New York City Schools"
"2953378-NGRAMS1.txt","Selective Screening for Chlamydial Infection In Women: A Comparison of Three Sets of Criteria"
"2991625-NGRAMS1.txt","Gender and Ethnic Differences in the Timing of First Sexual Intercourse"
"2134286-NGRAMS1.txt","The Sexual Problems of Family Planning Clinic Patients as Viewed by the Patients and the Staff"
"2134330-NGRAMS1.txt","Observations on Birth Planning in China, 1977"
"2134536-NGRAMS1.txt","Contraception and Fertility in the Netherlands"
"2135020-NGRAMS1.txt","Americans Exaggerate Health Risks of the Pill, Underestimate Effectiveness of all Contraceptives"
"2135540-NGRAMS1.txt","Current Oral Contraceptive Use Instructions: An Analysis of Patient Package Inserts"
"2135575-NGRAMS1.txt","The 1988 Abortion Referenda: Lessons for the Future"
"2135626-NGRAMS1.txt","Title X and Family Planning Services for Men"
"2135681-NGRAMS1.txt","HIV/AIDS Knowledge and Sexual Behavior Among High School Students"
"2135807-NGRAMS1.txt","Effects of a Comprehensive Program for Teenage Parents: Five Years After Project Redirection"
"2135909-NGRAMS1.txt","Combined Use of Condoms with Other Contraceptive Methods Among Inner-City Baltimore Women"
"2135939-NGRAMS1.txt","Contraceptive Use and Repeat Pregnancies Among Welfare-Dependent Teenage Mothers"
"2136241-NGRAMS1.txt","The Relationship between Childbearing Motivations and Attitude Toward Abortion among Married Men and Women"
"2953382-NGRAMS1.txt","The Measurement of Public Opinion on Abortion: The Effects of Survey Design"
"2991553-NGRAMS1.txt","Condom Use and HIV Risk Behaviors among U.S. Adults: Data from a National Survey"
"2133719-NGRAMS1.txt","U.S. Organized Family Planning Programs in FY 1974"
"2133855-NGRAMS1.txt","Interorganizational Cooperation for Family Planning Referral in Wake County, North Carolina"
"2134004-NGRAMS1.txt","Past, Present, Future an Interview with Gary D. London"
"2134194-NGRAMS1.txt","Early Vacuum Aspiration: Minimizing Procedures to Nonpregnant Women"
"2134366-NGRAMS1.txt","Rural and Urban Family Planning Services In the United States"
"2134382-NGRAMS1.txt","Repeat Abortions--Why More?"
"2134696-NGRAMS1.txt","How Patients View Mandatory Waiting Periods for Abortion"
"2135052-NGRAMS1.txt","Trends in Health Care Financing: Opportunities for Family Planning Agencies"
"2135140-NGRAMS1.txt","Follow-up of Adolescent Family Planning Clinic Users"
"2135198-NGRAMS1.txt","Why Some Women Fail to Use Their Contraceptive Method: A Psychological Investigation"
"2136059-NGRAMS1.txt","Repeat Fertility and Contraceptive Implant Use Among Medicaid Recipients in Colorado"
"2136076-NGRAMS1.txt","Comparison of Contraceptive Implant Adopters and Pill Users in a Family Planning Clinic in Baltimore"
"2136240-NGRAMS1.txt","Characteristics Associated with Contraceptive Use Among Adolescent Females in School-Based Family Planning Programs"
"2991660-NGRAMS1.txt","How Relationships of U.S. Men Affect Contraceptive Use and Efforts to Prevent Sexually Transmitted Diseases"
"2134149-NGRAMS1.txt","Specialized vs. Combined Clinics: Patterns of Delivery of Family Planning Services"
"2134202-NGRAMS1.txt","Fertility Control Services for Adolescents: Access and Utilization"
"2134252-NGRAMS1.txt","The Risk of Adolescent Pregnancy In the First Months of Intercourse"
"2134300-NGRAMS1.txt","The Hundred Million Dollar Misunderstanding"
"2134462-NGRAMS1.txt","Teenagers and Pregnancy: The Law in 1979"
"2134518-NGRAMS1.txt","Birth Control in India: The Carrot and the Rod?"
"2134752-NGRAMS1.txt","Widespread Contraceptive Use Found in Britain; Condom Popular; Two-Child Families Preferred"
"2136095-NGRAMS1.txt","A Political History of the National Sex Survey of Adults"
"2136191-NGRAMS1.txt","Measuring Compliance Among Oral Contraceptive Users"
"2991609-NGRAMS1.txt","Economic and Personal Factors Affecting Women's Use of Nurse-Midwives in Michigan"
"2991678-NGRAMS1.txt","Sexual Behavior Among U.S. High School Students, 1990-1995"
"2134032-NGRAMS1.txt","Methods for Estimating Future Caseloads of Family Planning Programs"
"2134055-NGRAMS1.txt","Women at Mexico: Beyond Family Planning Acceptors"
"2134821-NGRAMS1.txt","Catholic, Non-Catholic Abortion Clinic Patients Endorse Abortion Legality, Oppose Church Stand"
"2135053-NGRAMS1.txt","The Other Side of Black Female-Headed Families: The Status of Adult Black Men"
"2135740-NGRAMS1.txt","Intergenerational Transmission of School-Age Parenthood"
"2135808-NGRAMS1.txt","What Price Prematurity?"
"2136007-NGRAMS1.txt","History and Features of the Wisconsin Chalamydia Trachomatis Control Program"
"2136014-NGRAMS1.txt","Morbidity and Mortality After Hysterectomy Show Large Difference by Race"
"2136223-NGRAMS1.txt","Early Predictors of Nonmarital First Pregnancy and Abortion"
"2991693-NGRAMS1.txt","Teenage Partners' Communication About Sexual Risk and Condom Use: The Importance of Parent-Teenager Discussions"
"2133742-NGRAMS1.txt","Birth Control, Teenagers and the Law"
"2133977-NGRAMS1.txt","Maryland Pharmacists Ready for Family Planning Initiative"
"2134217-NGRAMS1.txt","Organized Family Planning Services in the United States, 1976-1977"
"2134509-NGRAMS1.txt","5 Studies: No Apparent Harmful Effect from Legal Abortion on Subsequent Pregnancies; D&amp;C is Possible Exception"
"2134545-NGRAMS1.txt","Vasectomy--An International Appraisal"
"2135644-NGRAMS1.txt","Factors Associated with Postpartum Care Among Massachusetts Users of the Maternal and Infant Care Program"
"2135699-NGRAMS1.txt","Intermediate Determinants of Racial Differences in 1980 U.S. Nonmarital Fertility Rates"
"2135742-NGRAMS1.txt","Documents"
"2135856-NGRAMS1.txt","Irish Women Who Seek Abortions in England"
"2135944-NGRAMS1.txt","The Effects of Mandatory Delay Laws on Abortion Patients and Providers"
"2135973-NGRAMS1.txt","Adolescent Fertility and the Educational Attainment of Young Women"
"2133894-NGRAMS1.txt","Nonphysician Distribution of Contraception in Latin America and the Caribbean"
"2133933-NGRAMS1.txt","Family Planning in 19 Rural Counties"
"2134209-NGRAMS1.txt","Economic Consequences of Teenage Childbearing"
"2134321-NGRAMS1.txt","The U.S. Fertility Decline, 1961-1975: The Contribution of Changes in Marital Status and Marital Fertility"
"2134491-NGRAMS1.txt","Contraception and Sterilization in the United States, 1965-1975"
"2134557-NGRAMS1.txt","Sterilization Rates Rose Most for Women 15-24 Between 1976 and 1978"
"2134640-NGRAMS1.txt","Mary Lee Tatum, Sex Educator"
"2134741-NGRAMS1.txt","Food and Drug Administration Approves Vaginal Sponge"
"2134785-NGRAMS1.txt","The Effect of Induced Abortion on the Incidence of Down's Syndrome in Hawaii"
"2134867-NGRAMS1.txt","Contraceptive Practice and Trends in Coital Frequency"
"2134917-NGRAMS1.txt","The Effect of Marital Dissolution on Contraceptive Protection"
"2134952-NGRAMS1.txt","Labor Market Rewards Women Who Postpone Families Till Later Ages"
"2135141-NGRAMS1.txt","The Family Planning Program and Cuts in Federal Spending: 1. Impact on State Management of Family Planning Funds"
"2135360-NGRAMS1.txt","The Harassment of U.S. Abortion Providers"
"2135799-NGRAMS1.txt","The Baltimore Pregnancy Prevention Program for Urban Teenagers: II. What Did it Cost?"
"2133622-NGRAMS1.txt","Birth Control and the Private Physician: The View from Los Angeles"
"2134041-NGRAMS1.txt","Contraceptive Practice in the Context of a Nonrestrictive Abortion Law: Age-Specific Pregnancy Rates in New York City, 1971-1973"
"2134220-NGRAMS1.txt","Second-Trimester Abortion in the United States"
"2134429-NGRAMS1.txt","The Secularization of U.S. Catholic Birth Control Practices"
"2134899-NGRAMS1.txt","Adolescent Sexual Attitudes and Behavior: Are They Consistent?"
"2135437-NGRAMS1.txt","Document"
"2136160-NGRAMS1.txt","Teenage Abortion, Birth and Pregnancy Statistics by State, 1988"
"2648153-NGRAMS1.txt","Entry into Prenatal Care and Breastfeeding Initiation Have Increased in 13 States"
"2953381-NGRAMS1.txt","Pregnancy Prevention Among Urban Adolescents Younger than 15: Results of the 'In Your Face' Program"
"2991684-NGRAMS1.txt","Level of Contraceptive Use is Moderate Among Romanians Aged 15-24"
"2133762-NGRAMS1.txt","Family Planning in Two Psychiatric Hospitals: A Preliminary Report"
"2133952-NGRAMS1.txt","Intrauterine Devices in Clinical Practice"
"2134308-NGRAMS1.txt","Unwanted and Mistimed Births in the United States: 1968-1973"
"2134355-NGRAMS1.txt","Desexing Birth Control"
"2134554-NGRAMS1.txt","Legal Abortion in Italy, 1978-1979"
"2134973-NGRAMS1.txt","Taking Family Planning Out of Title X: The Impact of the Proposed New Regulations"
"2135070-NGRAMS1.txt","The Adolescent Family Life Act and the Promotion of Religious Doctrine"
"2135186-NGRAMS1.txt","Scholars Disagree on Economic, Social Impact of Continued Low Fertility in Developed World"
"2135378-NGRAMS1.txt","Children's Experience in Single-Parent Families: Implications of Cohabitation and Marital Transitions"
"2135654-NGRAMS1.txt","For Low-Risk Deliveries, Birth Centers Offer Care Comparable to Hospitals'"
"2135813-NGRAMS1.txt","Low-Birth-Weight Babies Often Have Many Health Problems in Childhood"
"2135908-NGRAMS1.txt","Using Induced Abortion to Measure Contraceptive Efficacy"
"2135943-NGRAMS1.txt","Young Unmarried Men and Women Discuss Men's Role in Contraceptive Practice"
"2135975-NGRAMS1.txt","The Contraceptive Implant and the Injectable: A Comparison of Costs"
"2136060-NGRAMS1.txt","Hospital Mergers and Reproductive Health Care"
"2953350-NGRAMS1.txt","Public Perceptions about Unplanned Pregnancy"
"2991631-NGRAMS1.txt","Women's Birth Weight and Intrauterine Nutrition May Have an Effect on Their Infants' Birth Weight"
"2991646-NGRAMS1.txt","Preventing Repeat Adolescent Pregnancies with Early Adoption of the Contraceptive Implant"
"2133652-NGRAMS1.txt","Getting Population Education into a Public School System: Lessons Learned in Baltimore"
"2133913-NGRAMS1.txt","Family Welfare and Family Planning: An Exploratory Study of Medically Indigent Maternity Patients"
"2134129-NGRAMS1.txt","Fertility Control Policy, Social Policy and Population Policy in an Industrialized Country"
"2134143-NGRAMS1.txt","Feminism, Society and Fertility Control"
"2134364-NGRAMS1.txt","Does Abortion Affect Later Pregnancies?"
"2134398-NGRAMS1.txt","Teenage Income and Clinic Fees"
"2135177-NGRAMS1.txt","AIDS and Family Planning Clinics: Confronting the Crisis"
"2135307-NGRAMS1.txt","Individual vs. Group Education in Family Planning Clinics"
"2135441-NGRAMS1.txt","Swedish Women Prefer Reversible Methods; Few Choose to Be Sterilized"
"2136012-NGRAMS1.txt","AIDS Threat Leads Some U.S. Women to Change their Sexual Behavior"
"2136131-NGRAMS1.txt","U.S. Birthrates Continued to Fall in 1993, Including Rates Among Adolescents"
"2136179-NGRAMS1.txt","Young, Minority and Disadvantaged Women Exhibit Least Favorable Pregnancy- Related Health Behavior"
"2133761-NGRAMS1.txt","Repeat Abortions in New York City: 1970-1972"
"2133869-NGRAMS1.txt","Literature and Comment"
"2134065-NGRAMS1.txt","1. Zero Population Growth: What is it?"
"2135413-NGRAMS1.txt","A Direct Mailing to Teenage Males About Condom Use: Its Impact on Knowledge, Attitudes and Sexual Behavior"
"2135470-NGRAMS1.txt","Abortion Trends in 1987 and 1988: Age and Race"
"2135515-NGRAMS1.txt","Low Rate of Weight Gain Late in Pregnancy May Signal Premature Birth"
"2135591-NGRAMS1.txt","Teenagers Willing to Consider Single Parenthood: Who is at Greatest Risk?"
